ID,NAME
38167,OJSC SCIENTIFIC RESEARCH INSTITUTE OF PRECISION MECHANICAL ENGINEERING
38176,AKTSIONERNOE OBSHCHESTVO GRUPPA KREMNII EL
38177,JOINT STOCK COMPANY INSTITUTE FOR SCIENTIFIC RESEARCH MICROELECTRONIC EQUIPMENT PROGRESS
38178,JOINT STOCK COMPANY VORONEZHSKY FACTORY POLUPROVODNIKOVYKH PRIBOROV-SBORKA
38180,OPEN JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ENTERPRISE PULSAR
38181,FEDERAL STATE INSTITUTION FEDERAL SCIENTIFIC CENTER SCIENTIFIC RESEARCH INSTITUTE FOR SYSTEM ANALYSIS OF THE RUSSIAN ACADEMY OF SCIENCES
38196,SKOLKOVO FOUNDATION
38218,DZHI AI INVEST OOO
38219,CHLODWIG ENTERPRISES AG
38220,ADORABELLA AG
38222,SKOLKOVO INSTITUTE OF SCIENCE AND TECHNOLOGY
38223,TECHNOPARK SKOLKOVO LIMITED LIABILITY COMPANY
38240,KHOLDINGOVAYA KOMPANIYA INTERROS OOO
38280,SALVATION COMMITTEE FOR PEACE AND ORDER
38316,FEDERAL STATE INSTITUTION OF HIGHER VOCATIONAL EDUCATION MOSCOW INSTITUTE OF PHYSICS AND TECHNOLOGY
38317,MMK METALURJI SANAYI TICARET VE LIMAN ISLETMECILIGI ANONIM SIRKETI
38338,BLUE CACTUS HEAVY EQUIPMENT AND MACHINERY SPARE PARTS TRADING L.L.C.
38339,FARWELL CANYON HK LIMITED
38356,"SHEKUFEI INTERNATIONAL TRADING CO., LIMITED"
38357,PZNFR TRADING LIMITED
38376,"ZHONGGU STORAGE AND TRANSPORTATION CO., LTD."
38377,PIONEER SHIPMANAGEMENT PTE. LTD.
38396,WS SHIPPING CO. LTD.
38397,GOLDEN WARRIOR SHIPPING CO. LIMITED
38536,ALSTONE INVESTMENT AG
38537,CONSTELLATION ADVISORS LTD
38641,"SINNO ELECTRONICS CO., LIMITED"
38660,TACO LLC
38665,TASK FORCE RUSICH
38676,"BARZA STYLE & MODE CO., LIMITED"
38723,OPEN JOINT STOCK COMPANY SVETLOGORSKKHIMVOLOKNO
38736,15 KHORDAD FOUNDATION
38756,SCIENTIFIC-TECHNICAL CENTER FOR ELECTRONIC WARFARE
38758,OAO RADIOAVIONIKA
38759,ZAO NTTS MODUL
38796,MILUR ELECTRONICS LLC
38797,SHARP EDGE ENGINEERING INC.
38798,MILUR SA
38876,"ROTEK ELPOM, LLC"
38939,IMPORTADORA JIREH
38976,SUCCESS AVIATION SERVICES FZC
38977,I JET GLOBAL DMCC
38978,SAFIRAN AIRPORT SERVICES
39036,BAHARESTAN KISH COMPANY
39038,PARAVAR PARS COMPANY
39039,DESIGN AND MANUFACTURING OF AERO-ENGINE COMPANY
39117,VIRGO MARINE
39138,JSC ACADEMICIAN M.F. RESHETNEV INFORMATION SATELLITE SYSTEMS
39139,JOINT STOCK COMPANY ROSSIYSKIYE KOSMICHESKIYE SISTEMY
39140,LIMITED LIABILITY COMPANY YADRO FAB DUBNA
39141,LIMITED LIABILITY COMPANY GROUP OF COMPANIES AKVARIUS
39142,JOINT STOCK COMPANY RESEARCH AND PRODUCTION ASSOCIATION NAMED AFTER S. A. LAVOCHKINA
39143,FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICAL HIGHER EDUCATION INSTITUTION NAMED AFTER P. N. LEBEDEVA OF THE RUSSIAN FEDERATION ACADEMY SCIENCES
39144,FEDERAL RESEARCH CENTER INSTITUTE OF APPLIED PHYSICS OF THE RUSSIAN ACADEMY OF SCIENCES
39145,FEDERAL STATE FINANCED INSTITUTION OF SCIENCE HIGHER EDUCATION INSTITUTION SPECTROSCOPY OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES
39146,L.D. LANDAU INSTITUTE FOR THEORETICAL PHYSICS OF RUSSIAN ACADEMY OF SCIENCES
39147,FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICS AND TECHNOLOGY INSTITUTE NAMED AFTER A. F. IOFFE OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES
39157,JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE RADIOSVYAZ
52659,JOINT STOCK COMPANY ANTARES
39159,SPECIALIZED ENGINEERING AND DESIGN BUREAU OF ELECTRONIC SYSTEMS JOINT STOCK COMPANY
39160,JOINT STOCK COMPANY PRODUCTION ASSOCIATION SEVER
39161,JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE SAPFIR
39164,LIMITED LIABILITY COMPANY KROKUS NANOELEKTRONIKA
39165,JOINT STOCK COMPANY ELEMENT
39177,JOINT STOCK COMPANY INSTITUTE FOR SCIENTIFIC RESEARCH ELEKTRONNOY TEKHNIKI
39178,BAIKAL ELECTRONICS JSC
39179,ELVEES RESEARCH AND DEVELOPMENT CENTER JSC
39180,JSC MOSCOW CENTER OF SPARC TECHNOLOGIES
39181,MULTICLET CORPORATION
39182,JSC ADDITIVE TECHNOLOGIES CENTER
39183,JOINT STOCK COMPANY RESEARCH CENTER ELINS
39184,JSC SCIENTIFIC AND TECHNICAL CENTER ZASLON
39185,JOINT STOCK COMPANY INSTITUTE FOR SCIENTIFIC RESEARCH VYCHISLITELNYKH KOMPLEKSOV NAMED AFTER M. A. KARTSEVA
39186,RZHANOV INSTITUTE OF SEMICONDUCTOR PHYSICS SIBERIAN BRANCH OF RUSSIAN ACADEMY OF SCIENCES
39187,JOINT VENTURE QUANTUM TECHNOLOGIES
39188,INTERNATIONAL CENTER FOR QUANTUM OPTICS AND QUANTUM TECHNOLOGIES LIMITED LIABILITY COMPANY
39217,DYNASTY INTERNATIONAL COMPANY LIMITED
39236,FLY BAGHDAD AIRLINES COMPANY
39258,IRAN'S MORALITY POLICE
39277,IRAN CHEMICAL INDUSTRIES INVESTMENT COMPANY PUBLIC JOINT STOCK
39278,MIDDLE EAST KIMIYA PARS CO.
39279,ML HOLDING GROUP LIMITED
39280,TIBALAJI PETROCHEM PRIVATE LIMITED
39281,SIERRA VISTA TRADING LIMITED
39282,SOPHYCHEM HK LIMITED
39283,CLARA SHIPPING LLC
39317,PUBLIC JOINT STOCK COMPANY BANK URALSIB
39356,NEW EASTERN SHIPPING CO LTD
39358,ANFASAR TRADING S PTE. LTD.
39359,SWANSEAS PORT SERVICES PTE. LTD.
39376,LA NUEVA FAMILIA MICHOACANA
39443,GENERAL DIRECTORATE OF MINES
39477,"SERVICIOS ADMINISTRATIVOS FORDTWOO, S.A. DE C.V."
39479,"CORPORATIVO TITLE I, S.A. DE C.V."
39488,"TS BUSINESS CORPORATIVO, S.A. DE C.V."
39481,"INTEGRACION BADEVA, S.A. DE C.V."
39482,"JM PROVIDERS OFFICE, S.A. DE C.V."
39484,"PROMOTORA VALLARTA ONE, S.A. DE C.V."
39489,"RECSERVI, S.A. DE C.V."
39499,KOREA PAEKHO TRADING CORPORATION
39500,CHILSONG TRADING CORPORATION
39537,NDA NORD-DEUTSCHE INDUSTRIEANLAGENBAU GMBH
39538,OPUS ENERGY TRADING LLC
39539,K2016212771 SOUTH AFRICA PTY LTD
39540,ASHIQ JEWELLERS CC
39541,SULTAN'S CONSTRUCTION CC
39542,SHAAHISTA SHOES CC
39580,HJ BANNISTER CONSTRUCTION CC
39581,MA GOLD TRADERS PTY LTD
39582,BAILEY HOLDINGS PTY LTD
39583,FLEXOSEAL WATERPROOFING SOLUTIONS PTY LTD
39584,ORGANIC DISTRICT B.V.
39587,KING TRADE B.V.
39588,BEST SPORT COMPANY
39589,GREEN DISTRICT B.V.
39591,A.A.M. PEIJNENBURG HOLDING B.V.
39594,NATURAL GIFTS B.V.
39595,ERJM LIMITED
39599,SHOR PARTY
39618,SEWA SECURITY SERVICES
39620,RAVIN ACADEMY
39637,SHAHED AVIATION INDUSTRIES RESEARCH CENTER
39646,SAMANE GOSTAR SAHAB PARDAZ PRIVATE LIMITED COMPANY
39666,AVA PETROLEUM SERVICES S.A.
39667,PETRO NAVIERO PTE. LTD.
39668,CENTRUM MARITIME PTE. LTD.
39669,ENERGOTRADE PLUS DMCC
39670,INTREPID NAVIGATORS S.A.
39671,RISING TIDE SHIPPING CORP.
39672,MONUMONT SHIP MANAGEMENT LIMITED
39677,HARBOUR SHIP MANAGEMENT LIMITED
39678,EXPANSE SHIP MANAGEMENT LIMITED
39679,BLUE BERRI SHIPPING INC.
39682,GILDA TAR KARVAN INTERNATIONAL COMPANY
39689,SKY AVIATOR COMPANY LIMITED
39698,AL HAKEEL AL ASWAD OIL TRADING LLC
39700,PONTUS NAVIGATION CORP.
39701,TRITON NAVIGATION CORP.
39702,TECHNOLOGY BRIGHT INTERNATIONAL LIMITED
39703,AZUL VISTA SHIPPING CORPORATION
39704,VISTA CLARA SHIPPING CORPORATION
39709,BUSHEHR PRISON
39756,OFFICER'S UNION FOR INTERNATIONAL SECURITY
39757,KRATOL AVIATION
40964,"UNITE RESOURCES CO., LIMITED"
39779,ASIAN ZONE TRADING L.L.C
39780,GALAXY PETROCHEMICAL FZE
39781,NEWTON TRADING FZE
39782,SUM FIVE PETROCHEMICALS TRADING L.L.C
39796,TORNADO CASH
39816,MONCH GENERAL TRADING L.L.C.
39817,ACCESS TECHNOLOGY TRADING L.L.C
39818,HIGHLINE LOGISTIC HK LIMITED
39819,"HONG KONG AEONIAN COMPLEX CO., LIMITED"
39820,"ZHEJIANG WONDER IMP. AND EXP. CO., LTD."
39821,"TORGAN CO., LIMITED"
39822,"EAST ASIA TRADING IMPORT AND EXPORT TRADE CO., LTD."
39838,FOSSIL AGRO
39839,FOSSIL CONTRACTING
39960,"AL-KHOBARA FOR ACCOUNTING, AUDITING, AND STUDIES"
39976,THE AUDITORS FOR ACCOUNTING AND AUDITING
40135,MINISTRY OF STATE SECURITY BORDER GUARD GENERAL BUREAU
40137,KONIJANE STRATEGIC MARKETING
40176,LLC RESEARCH & PRODUCTION ENTERPRISE PRIMA
40177,FEDERAL STATE UNITARY ENTERPRISE SCIENTIFIC AND PRODUCTION ENTERPRISE GAMMA
40178,OKB SPEKTR OOO
40179,OPEN JOINT STOCK COMPANY ILYENKO ELARA RESEARCH AND PRODUCTION COMPLEX
40181,JSC AVIACON ZITOTRANS
40186,PRIVATE MILITARY COMPANY REDUT
40187,JOINT STOCK COMPANY NATIONAL AVIATION SERVICE COMPANY
40190,LIMITED LIABILITY COMPANY TKKH-INVEST
40191,RUSSIAN AEROSPACE FORCES
40192,924TH STATE CENTER FOR UAV AVIATION
40193,COMMAND OF THE MILITARY TRANSPORT AVIATION
40196,KORDEX JOINT STOCK COMPANY
40197,RYABINOVAYA OOO
40198,LIMITED LIABILITY COMPANY VTB INFRASTRUCTURE INVESTMENTS
40199,JOINT STOCK COMPANY VTB DEVELOPMENT
40200,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB SYRYEVYE TOVARY KHOLDING
40202,FUNSAGA PTE LTD.
40203,KINOATIS LLC
40204,MEGACOM LIMITED LIABILITY COMPANY
40206,LIMITED LIABILITY COMPANY VTB COMMERCIAL FINANCE
40207,EVERLASTING EMPIRE LIMITED
45868,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SFT
40209,TIAN FANG HONG KONG HOLDINGS LIMITED
40210,"YANCHENG THREE LINE ONE POINT ANIMATION CO., LTD."
40211,VB-SERVICE COMPANY LIMITED
40212,"QUANZHOU YIYANGJIN IMPORT AND EXPORT TRADE CO., LTD."
40213,FUJIAN NANAN IMPORT AND EXPORT CORPORATION
40214,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU DOLGOVOI TSENTR
40215,JOINT STOCK COMPANY CITYBIKE
40216,ITC CONSULTANTS CYPRUS LIMITED
40218,JAMAME BROTHERS COMPANY
40219,EMBASSY DEVELOPMENT LIMITED
40221,AL NEZAM AL ASASY GENERAL TRADING L.L.C
40236,AO URAL CIVIL AVIATION FACTORY
40237,JOINT STOCK COMPANY RESEARCH AND PRODUCTION CONCERN BARL
40245,AMEREUS GROUP PTE LTD
40261,MINISTRY OF EMERGENCY SITUATIONS OF THE DONETSK PEOPLE'S REPUBLIC
40296,JOINT STOCK COMPANY CONCERN CENTRAL INSTITUTE FOR SCIENTIFIC RESEARCH ELEKTROPRIBOR
40317,IMEN SANAT ZAMAN FARA COMPANY
40318,CONCERN MORINFORMSYSTEM AGAT JOINT STOCK COMPANY
40319,JOINT STOCK COMPANY BATTERY COMPANY RIGEL
40320,TECHNOPOLE COMPANY
40321,JOINT STOCK COMPANY CONCERN AVRORA SCIENTIFIC AND PRODUCTION ASSOCIATION
40322,JOINT STOCK COMPANY CENTRAL RESEARCH INSTITUTE OF MARINE ENGINEERING
40324,MARINE BRIDGE AND NAVIGATION SYSTEMS LTD
40326,JOINT STOCK COMPANY OBUKHOVSKOYE
40327,FEDERAL STATE UNITARY ENTERPRISE CENTRAL RESEARCH INSTITUTE OF STRUCTURAL MATERIALS PROMETEY NAMED BY I.V. GORYNIN OF NATIONAL RESEARCH CENTER KURCHATOV INSTITUTE
40328,P.P. SHIRSHOV INSTITUTE OF OCEANOLOGY OF THE RUSSIAN ACADEMY OF SCIENCES
40382,"ACEROS Y REFACCIONES DEL HUMAYA, S.A. DE C.V."
40383,FARMACIA LUDIM
40384,"GRUPO ZAIT, S.A. DE C.V."
40385,"INMOBILIARIA DEL RIO HUMAYA, S.A. DE C.V."
40386,"OPERADORA DEL HUMAYA, S.A. DE C.V."
40387,"OPERADORA PARQUE ALAMEDAS, S. DE R.L. DE C.V."
40397,WADI ALRRAFIDAYN FOR FOODSTUFFS
40398,SHAM EXPRESS
40422,MINING ENTERPRISE NO 1
40476,JOINT STOCK COMPANY TERRA TECH
40477,CHANGSHA TIANYI SPACE SCIENCE AND TECHNOLOGY RESEARCH INSTITUTE CO. LTD
40478,SPACETY LUXEMBOURG S.A.
40480,GBD LIMITED
40481,MATEAS LIMITED
40483,KLIOSA LIMITED
40484,U-STONE LIMITED EOOD
40489,GMI GLOBAL MANUFACTURING & INTEGRATION LTD
40490,VFC SOLUTIONS LTD
40492,PITARON LIMITED
40493,TERRA-AZ LIMITED
40496,D.E.S. DEFENSE ENGINEERING SOLUTIONS LTD
40497,ASIA TRADING & CONSTRUCTION PTE LTD
40499,TEXEL F.C.G. TECHNOLOGY 2100 LTD
40501,ELEKTROOPTIKA SIA
40537,TABACOS USA INC.
40538,BEBIDAS USA INC.
40539,DOMINICANA ACQUISITION S.A.
40540,FRIGORIFICO CHAJHA S.A.E.
40543,CTEX EXCHANGE
40544,LEBANESE COMPANY FOR INFORMATION AND STUDIES SARL
40545,"LEBANESE COMPANY FOR PUBLISHING, MEDIA, AND RESEARCH"
40557,LIMITED LIABILITY COMPANY KALEIDOSKOP
40561,LIMITED LIABILITY COMPANY CHARTER GREEN LIGHT MOSCOW
40565,AKTSIONERNOYE OBSHCHESTVO DALNEVOSTOCHNYY TSENTR SUDOSTROYENIYA I SUDOREMONTA
40568,AKTSIONERNOYE OBSHCHESTVO TSENTR SUDOREMONTA DALZAVOD
40571,AKTSIONERNOYE OBSHCHESTVO SEVERO-VOSTOCHNYY REMONTNYY TSENTR
40573,PRIME SECURITY AND DEVELOPMENT
40575,MK INTERROS INVEST
40577,AFRICA POLITOLOGY
40578,WHITELEAVE HOLDINGS LIMITED
40579,SALTCLIFF TRADING LIMITED
40580,INTERNATIONAL LIMITED LIABILITY COMPANY INTERROS CAPITAL
40581,AKTSIONERNOYE OBSHCHESTVO DALNEVOSTOCHNYY ZAVOD ZVEZDA
40584,AKTSIONERNOYE OBSHCHESTVO 30 SUDOREMONTNYY ZAVOD
40585,OBSHCHESTVO S ORGANICHENNOY OTVETSTVENNOSTYU DALNEVOSTOCHNYY PROEKTNYY INSTITUT VOSTOKPROEKTVERF
40586,AKTSIONERNOYE OBSHCHESTVO VLADIVOSTOKSKOYE PREDPRIYATIE ELEKTRORADIOAVTIMATIKA
40587,AKTSIONERNOYE OBSHCHESTVO TSENTRALNOYE KONSTRUKTORSKOYE BYURO LAZURIT
40656,UNION ELECTION COMMISSION
40681,MALAS MANAS
40718,PUBLIC JOINT STOCK COMPANY MTS BANK
40757,AMIR KABIR PETROCHEMICAL COMPANY
40758,SIMORGH PETROCHEMICAL COMPANY
40759,ASIA FUEL PTE. LTD.
40760,SENSE SHIPPING AND TRADING SDN. BHD.
40761,UNICIOUS ENERGY PTE. LTD.
40763,MARUN TADBIR TINA COMPANY
40764,MARUN SEPEHR OFOGH COMPANY
40765,MARUN SUPPLEMENTAL INDUSTRIES COMPANY
40767,"URBANIZACION, INMOBILIARIA Y CONSTRUCCION DE OBRAS, S.A. DE C.V."
40776,CONFIDERI PTE LTD
40779,VEND ORE GMBH
40780,IC VELES CAPITAL LLC
40781,VELES AKTIV OOO
40782,VELES MANAGEMENT LTD
40783,LIMITED LIABILITY COMPANY VELES TRUST
40786,HADLERCO LIMITED
40788,LIMITED LIABILITY COMPANY AFORRA MANAGEMENT
50762,ASF DEVELOPMENT LIMITED LIABILITY COMPANY
40792,STELLA LEONE LIMITED
40793,INTER TRADE 2021 EOOD
40794,MS KONSULT 2016 EOOD
40795,HERNANDEZ SALAS TRANSNATIONAL CRIMINAL ORGANIZATION
40796,RUSSOPHILES NATIONAL MOVEMENT
40797,HOTELERA LOPEZ MATEOS S.A. DE C.V.
40798,RUSSOPHILES FOR THE REVIVAL OF THE FATHERLAND POLITICAL PARTY
40799,PUBLIC JOINT STOCK COMPANY STOCK COMMERCIAL BANK METALLURGICAL INVESTMENT BANK
40802,OOO ZENIT FINANCE
40803,TRILEMMA CONSULTING LTD EOOD
40804,OOO ZENIT LEASING
40805,OOO ZENIT FACTORING MSP
51242,LIMITED LIABILITY COMPANY BERG ENGINEERING
40812,LIMITED LIABILITY COMPANY MUSHROOM RAINBOW
40813,LIMITED LIABILITY COMPANY NIKOLIYA
40814,LIMITED LIABILITY COMPANY AFORRA PROPERTY
40815,LIMITED LIABILITY COMPANY AKTIV R
40816,LIMITED LIABILITY COMPANY ARENDOFF
40817,LIMITED LIABILITY COMPANY ATLAS REAL ESTATE
40820,LIMITED LIABILITY COMPANY NEW CITY
40821,LIMITED LIABILITY COMPANY OPTIMA INVEST
40824,LEADING CAPITAL INVESTMENT LTD
40825,AVRORA CAPITAL SRO
40826,CALIBER WEALTH MANAGEMENT LTD
40839,"NACER AGENCIA PANAMERICANA DE DIVISAS Y CENTRO CAMBIARIO, S.A. DE C.V."
40861,UMATEX JOINT-STOCK COMPANY
40862,UVICOM LTD
40863,UMATEX GROUP EUROPE S.R.O.
40864,ZAVOD ULGERODNYKH I KOMPOZITSIONNYKH MATERIALOV
40865,ARGON OOO
40866,JOINT STOCK COMPANY PREPREG ADVANCED COMPOSITE MATERIALS
40867,LIMITED LIABILITY COMPANY ALABUGA-FIBRE
40868,LIMITED LIABILITY COMPANY PREPREG-DUBNA
40869,JOINT STOCK COMPANY RESEARCH INSTITUTE OF GRAPHITE-BASED MATERIALS NIIGRAFIT
40870,JOINT STOCK COMPANY THE URALS SCIENTIFIC RESEARCH INSTITUTE OF COMPOSITE MATERIALS
40871,PERM SCIENTIFIC RESEARCH TECHNOLOGICAL INSTITUTE
40872,MTSENSKPROKAT
40876,STAR SAPPHIRE GROUP OF COMPANIES
40877,JOINT STOCK COMMERCIAL BANK PRIMORYE
40878,INDEPENDENT INSURANCE GROUP LTD
40879,"GLOBAL MARINE SHIP MANAGEMENT CO., LTD."
40880,BUSHEHR PETROCHEMICAL COMPANY
40881,SHANGHAI XUANRUN SHIPPING COMPANY LIMITED
40882,SWEDISH MANAGEMENT CO SA
40884,GOLDEN LOTUS OIL GAS AND REAL ESTATE JOINT STOCK COMPANY
40903,JOINT STOCK COMPANY COMMERCIAL BANK LANTA BANK
40907,"FORWARD SYSTEMS, R&DC"
40909,METALLURG-TULAMASH OOO
40912,LIMITED LIABILITY COMPANY MAXTECH
40913,LIMITED LIABILITY COMPANY PROMTEKHEKSPERT
40914,PSV TECHNOLOGIES LLC
40918,GLOBAL VISINESS PTE. LTD.
40919,"GOLDENIX CO., LIMITED"
40920,"NINGBO MORE INTEREST I/E CO., LTD."
40921,"HK SIHAI YINGTONG INDUSTRY CO., LIMITED"
40922,"HONGKONG CANWAY CO., LIMITED"
40923,JIN XIN NUO TRADING LIMITED
40924,BANK SAINT-PETERSBURG PUBLIC JOINT STOCK COMPANY
40925,NOVOSIBIRSK SOCIAL COMMERCIAL BANK LEVOBEREZHNY PUBLIC JOINT STOCK COMPANY
40928,MAVASAL IMPEX PRIVATE LIMITED
40929,INNOEDGE CLOUDSERVE PRIVATE LIMITED
40930,TPZ-RONDOL OOO
40931,JOINT STOCK COMPANY CENTRAL SCIENTIFIC RESEARCH INSTITUTE BUREVESTNIK
40932,"MELIKAL FOR MEDICAL & MEDICINE TRADING CO., LIMITED"
40933,NAAB KIMYA DIS TICARET LIMITED SIRKETI
40934,HERSTEL TRADING LIMITED
40935,"HORRYZIN INTERNATIONAL TRADE CO., LIMITED"
40936,ALBAHR ALAAHMAR OFFSHORE REFINED OIL PRODUCT TRADING L.L.C
40938,CONGO ACONDE SARL
40942,SWISSTEC 3D AKUS AG
40944,TAERIO INTERNATIONAL LTD EOOD
40945,INTERPOLYTRADE LIMITED COMPANY
40946,TAMYNA AG
40950,ALBAHR ALAAHMAR ENERGY FZE
40951,TAERIO LIMITED
40952,TAMYNA FZE
40953,TAMIMED
40954,STRATTON INVESTMENT GROUP LTD
40960,NORD TRADING L.L.C
40957,NASHVILLE HK LIMITED
40958,MAIN COMPUTATION CENTER OF THE GENERAL STAFF OF THE ARMED FORCES OF THE RUSSIAN FEDERATION
40959,VOSTOCHNAYA VERF JOINT STOCK COMPANY
40961,SALITA TRADE LIMITED
40962,SHAMS ALRABEEA CHEMICALS TRADING L.L.C
40963,AL KASHAF PETROLEUM AND PETROCHEMICAL TRADING L.L.C
40965,QI GROUP LIMITED
40966,UNIVEST LIMITED
40967,"MULTI WELL TRADING CO., LIMITED"
40968,BAVI GENERAL TRADING CO L.L.C
40970,"MARAFI INTERNATIONAL TRADING CO., LIMITED"
40971,SPARROW TRADING FZE
40972,GREENLAND OIL & GAS TRADING FZE
40973,LOWELL LIMITED
40974,DRAGON TRADING LIMITED
40976,THE JOINT STOCK COMPANY STATE RESEARCH CENTER OF THE RUSSIAN FEDERATION TROITSK INSTITUTE FOR INNOVATION AND FUSION RESEARCH
40977,ENERGOSPECMONTAZH JSC
40978,TREST ROSSPETSENERGOMONTAZH OOO
40979,ALLIANCE ENERGY PVT. LIMITED
40980,ALSHIVAN LINE TRADING FZE
40981,HONGKONG WELL INTERNATIONAL TRADING LIMITED
40982,JOINT STOCK COMPANY MOSCOW ORDER OF THE RED BANNER OF LABOR RESEARCH RADIO ENGINEERING INSTITUTE
40983,BORDO PLASTIC MATERIALS TRADING L.L.C
40984,DAYAN GLOBAL TRADE DIS TICARET ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI
40985,FAIRTRADE NON EDIBLE OIL AND LIQUEFIED NATURAL GAS TRADING L.L.C
40986,FAMIN FZE
40988,FORABEN TRADING LIMITED
40989,MEHR PETROCHEMICAL COMPANY
40992,KAMBIZ NABIZADEH AND PARTNERS EXCHANGE
41002,JOINT STOCK COMPANY VOTKINSKIY ZAVOD
41003,OPEN JOINT STOCK COMPANY CORPORATION NOVOSIBIRSK PLANT ELEKTROSIGNAL
41004,CLOSED JOINT STOCK COMPANY SPECIAL CONSTRUCTION BUREAU
41008,JOINT STOCK COMPANY MARINE ARCTIC GEOLOGICAL EXPEDITION
41009,LIMITED LIABILITY COMPANY GOLFESTEIT
46648,LIMITED LIABILITY COMPANY INVENT
50008,LIMITED LIABILITY COMPANY 4TEST
41014,RUSSIAN FEDERAL NUCLEAR CENTER - ZABABAKHIN ALL-RUSSIA RESEARCH INSTITUTE OF TECHNICAL PHYSICS
41019,ALL-RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF EXPERIMENTAL PHYSICS
41020,LLC SPETSAVIA
41024,FEDERAL STATE UNITARY ENTERPRISE DUKHOV AUTOMATICS RESEARCH INSTITUTE
41025,JOINT STOCK COMPANY LENMORNIIPROEKT
41027,MAIN DIRECTORATE OF DEEP SEA RESEARCH
41030,JOINT STOCK COMPANY OPERATING ORGANIZATION OF ZAPORIZHZHYA NPP
41035,SPARTA BATTALION
41046,FEDERAL STATE UNITARY ENTERPRISE FEDERAL CENTER OF DUAL TECHNOLOGIES SOYUZ
41054,JOINT STOCK COMPANY ARGUS HOLDING
41056,JOINT STOCK COMPANY ARGUS SFK
41057,LIMITED LIABILITY COMPANY ISKUSSTVO KRASOTY
42203,LIMITED LIABILITY COMPANY NDN
46663,LIMITED LIABILITY COMPANY AVISTO
41066,CLOSED JOINT STOCK COMPANY NORSI TRANS
41068,CLOSED JOINT STOCK COMPANY RSK TECHNOLOGIES
41074,LLC TITAN-AVANGARD
41078,BOTLIKH RADIO PLANT LIMITED LIABILITY COMPANY
41079,POLA RAIZ OOO
41082,LIMITED LIABILITY COMPANY RSK LABS
41083,STATE UNITARY ENTERPRISE STATE GRAIN OPERATOR
41095,PUBLIC JOINT STOCK COMPANY ZAVOD TULA
41096,OOO TAIMYRNEFTEGAZ-PORT
41097,KAZANSKII OPTIKO-MEKHANICHESKII ZAVOD AO
41111,LIMITED LIABILITY COMPANY CITADEL
41113,LIMITED LIABILITY COMPANY HOLDING INTELLIGENT COMPUTER SYSTEMS
41114,LIMITED LIABILITY COMPANY OSNOVA LAB
41115,LIMITED LIABILITY COMPANY MALVIN SYSTEMS
41116,LIMITED LIABILITY COMPANY MFI SOFT
41117,LIMITED LIABILITY COMPANY TEKHARGOS
47946,LIMITED LIABILITY COMPANY ONSINT
41120,LIMITED LIABILITY COMPANY ADM SYSTEMS
41122,LIMITED LIABILITY COMPANY SCIENTIFIC AND PRODUCTION COMPANY TEKHINKOM
41123,"HANGZHOU FUYANG KOTO MACHINERY CO., LTD"
41125,KNS GROUP OOO
41126,JSC SCIENTIFIC AND PRODUCTION COMPANY KRYPTONIT
41127,"GUILIN ALPHA RUBBER & PLASTICS TECHNOLOGY CO., LTD"
41129,"S&C TRADE PTY CO., LTD"
41134,"SHENZHEN CASPRO TECHNOLOGY CO., LTD"
41137,RAVEN INTERNATIONAL TRADE LIMITED
41157,GLOTREASURE COMPANY LIMITED
41177,"BESTHINGS, S.A. DE C.V."
41178,"PRODUZIONI PECA, S. DE R.L. DE C.V."
41179,"RH LITMAN, S. DE R.L. DE C.V."
41180,"SERVICIOS ADMINISTRATIVOS DANTWOO, S.A. DE C.V."
41181,"SOCIEDAD SPA PENINSULA, S. DE R.L. DE C.V."
41189,STAR SAPPHIRE GROUP PTE. LTD.
41190,STAR SAPPHIRE TRADING COMPANY LIMITED
41197,NAJI PAS COMPANY
41200,NAJI PARS AMIN INSTITUTE
41202,ENTEBAGH GOSTAR SEPEHR COMPANY
41277,HULM AL SAHRA ELECTRIC DEVICES TRADING
41296,"SUZHOU XIAOLI PHARMATECH CO., LTD"
41299,"WUHAN SHUOKANG BIOLOGICAL TECHNOLOGY CO., LTD"
41316,ASIA SUN GROUP
41318,OPEN JOINT STOCK COMPANY MINSK AUTOMOBILE PLANT
41319,OPEN JOINT STOCK COMPANY BELARUSIAN AUTOMOBILE PLANT
41322,OPEN JOINT STOCK COMPANY BYELORUSSIAN STEEL WORKS MANAGEMENT COMPANY OF HOLDING BYELORUSSIAN METALLURGICAL COMPANY
41376,"YOULI TECHNOLOGY DEVELOPMENT CO., LTD."
41379,"YASON GENERAL MACHINERY CO., LTD."
41380,"YASON ELECTRONICS TECHNOLOGY CO., LIMITED"
41381,TDPMOLDS
